country,iso3,region,subregion,year,authority,authority_band,enforcement_capacity,enforcement_capacity_band,information_control,information_control_band,institutional_capacity,institutional_capacity_band,legitimacy,legitimacy_band,resource_concentration,resource_concentration_band,prototype_note
Ethiopia,ETH,Africa,Eastern Africa,1990,41.2,Medium,48.0,Medium,42.1,Medium,31.6,Low,48.1,Medium,54.3,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,1993,65.0,Medium,67.8,Medium,60.8,Medium,58.5,Medium,67.2,Medium,55.3,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,1994,63.8,Medium,67.4,Medium,61.2,Medium,57.6,Medium,66.3,Medium,57.2,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,1995,62.7,Medium,66.3,Medium,61.7,Medium,56.8,Medium,65.1,Medium,58.5,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,1996,61.7,Medium,65.7,Medium,63.0,Medium,56.1,Medium,62.6,Medium,59.6,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,1997,60.6,Medium,64.8,Medium,65.1,Medium,55.2,Medium,61.2,Medium,61.0,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,1998,60.2,Medium,64.5,Medium,65.2,Medium,55.0,Medium,61.1,Medium,60.9,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,1999,60.8,Medium,64.9,Medium,65.1,Medium,54.6,Medium,60.9,Medium,60.3,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2000,61.2,Medium,65.0,Medium,66.0,Medium,56.5,Medium,61.9,Medium,60.4,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2001,62.1,Medium,66.2,Medium,65.8,Medium,58.3,Medium,63.3,Medium,60.0,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2002,63.3,Medium,67.6,Medium,66.0,Medium,60.2,Medium,63.5,Medium,59.0,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2003,65.2,Medium,69.1,Medium,66.7,Medium,60.8,Medium,64.9,Medium,58.5,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2004,65.7,Medium,69.8,Medium,66.8,Medium,61.2,Medium,66.3,Medium,58.0,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2005,66.2,Medium,69.9,Medium,67.6,Medium,62.1,Medium,67.9,Medium,57.5,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2006,67.6,Medium,70.9,High,67.2,Medium,62.8,Medium,68.3,Medium,56.2,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2007,68.3,Medium,71.1,High,66.9,Medium,63.4,Medium,68.7,Medium,55.7,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2008,68.5,Medium,70.8,High,65.9,Medium,63.5,Medium,69.5,Medium,54.4,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2009,69.2,Medium,70.6,High,65.6,Medium,64.5,Medium,69.9,Medium,53.6,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2010,69.8,Medium,70.6,High,65.0,Medium,64.9,Medium,69.9,Medium,53.4,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2011,70.5,High,70.1,High,64.9,Medium,64.7,Medium,70.8,High,52.7,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2012,70.4,High,70.4,High,64.7,Medium,64.5,Medium,71.1,High,51.2,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2013,69.6,Medium,70.7,High,64.5,Medium,63.9,Medium,70.6,High,50.6,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2014,68.7,Medium,70.6,High,64.4,Medium,63.6,Medium,71.1,High,50.6,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2015,68.0,Medium,69.8,Medium,63.9,Medium,62.8,Medium,70.4,High,49.4,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2016,67.9,Medium,70.3,High,63.7,Medium,62.3,Medium,70.2,High,50.0,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2017,67.1,Medium,70.9,High,63.7,Medium,61.6,Medium,69.4,Medium,49.4,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2018,66.6,Medium,71.4,High,63.7,Medium,61.6,Medium,68.7,Medium,49.4,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2019,66.8,Medium,71.7,High,63.8,Medium,61.1,Medium,68.8,Medium,49.2,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2020,66.4,Medium,72.4,High,64.0,Medium,60.6,Medium,67.6,Medium,49.7,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2021,66.4,Medium,72.9,High,63.8,Medium,59.4,Medium,67.3,Medium,49.7,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2022,66.9,Medium,73.7,High,63.9,Medium,60.0,Medium,67.3,Medium,50.0,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2023,67.5,Medium,73.9,High,64.0,Medium,60.5,Medium,67.4,Medium,50.6,Medium,Synthetic safe prototype data; not factual.
Indonesia,IDN,Asia,South-Eastern Asia,2024,66.7,Medium,74.0,High,63.6,Medium,60.3,Medium,67.9,Medium,51.2,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1990,68.7,Medium,66.2,Medium,63.9,Medium,59.1,Medium,56.0,Medium,62.5,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1991,67.0,Medium,65.9,Medium,63.2,Medium,60.3,Medium,55.6,Medium,63.2,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1992,67.0,Medium,67.0,Medium,62.6,Medium,59.7,Medium,55.7,Medium,63.5,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1993,67.4,Medium,65.7,Medium,62.3,Medium,60.4,Medium,54.9,Medium,65.4,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1994,67.6,Medium,65.2,Medium,62.9,Medium,60.0,Medium,54.4,Medium,65.7,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1995,68.0,Medium,63.6,Medium,63.2,Medium,60.3,Medium,54.7,Medium,66.7,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1996,67.2,Medium,63.8,Medium,63.3,Medium,60.8,Medium,54.6,Medium,66.2,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1997,67.6,Medium,63.5,Medium,63.5,Medium,61.4,Medium,53.9,Medium,66.0,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1998,67.9,Medium,62.7,Medium,64.2,Medium,62.1,Medium,53.7,Medium,66.1,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,1999,69.4,Medium,63.0,Medium,65.1,Medium,63.0,Medium,54.6,Medium,64.5,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2000,70.7,High,63.2,Medium,65.7,Medium,63.5,Medium,54.9,Medium,64.0,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2001,70.5,High,63.5,Medium,66.4,Medium,64.1,Medium,55.0,Medium,63.1,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2002,69.3,Medium,62.9,Medium,66.7,Medium,64.1,Medium,54.3,Medium,62.8,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2003,68.5,Medium,62.0,Medium,67.8,Medium,64.7,Medium,54.0,Medium,63.2,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2004,68.3,Medium,63.3,Medium,68.5,Medium,64.9,Medium,53.3,Medium,63.3,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2005,67.7,Medium,63.9,Medium,69.2,Medium,64.6,Medium,52.8,Medium,63.1,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2006,67.3,Medium,65.0,Medium,69.4,Medium,63.7,Medium,52.7,Medium,63.0,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2007,67.6,Medium,66.0,Medium,69.1,Medium,63.6,Medium,52.9,Medium,63.0,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2008,68.1,Medium,67.2,Medium,68.9,Medium,63.8,Medium,53.9,Medium,62.9,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2009,68.2,Medium,68.2,Medium,68.8,Medium,63.7,Medium,54.6,Medium,62.6,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2010,68.2,Medium,69.4,Medium,69.6,Medium,63.9,Medium,56.2,Medium,62.5,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2011,68.4,Medium,70.2,High,69.3,Medium,63.6,Medium,56.1,Medium,63.1,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2012,69.8,Medium,71.7,High,68.2,Medium,63.6,Medium,56.7,Medium,62.8,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2013,69.3,Medium,71.9,High,66.9,Medium,63.4,Medium,58.2,Medium,63.2,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2014,70.7,High,72.0,High,66.4,Medium,63.7,Medium,58.9,Medium,63.6,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2015,70.8,High,72.1,High,66.7,Medium,64.3,Medium,60.1,Medium,63.8,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2016,71.4,High,72.2,High,66.5,Medium,65.0,Medium,59.6,Medium,64.4,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2017,72.1,High,72.0,High,66.1,Medium,64.3,Medium,59.7,Medium,64.9,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2018,73.6,High,72.6,High,65.3,Medium,64.4,Medium,60.8,Medium,65.5,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2019,74.3,High,72.7,High,65.5,Medium,64.2,Medium,61.1,Medium,65.9,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2020,74.6,High,72.5,High,65.2,Medium,64.5,Medium,62.2,Medium,66.5,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2021,75.6,High,70.9,High,66.1,Medium,64.7,Medium,62.5,Medium,66.4,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2022,75.5,High,70.0,Medium,65.4,Medium,66.3,Medium,62.1,Medium,67.2,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2023,75.3,High,70.2,High,66.2,Medium,67.1,Medium,61.9,Medium,66.5,Medium,Synthetic safe prototype data; not factual.
Malaysia,MYS,Asia,South-Eastern Asia,2024,76.1,High,70.0,Medium,67.0,Medium,67.5,Medium,62.4,Medium,65.7,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1990,63.5,Medium,54.9,Medium,61.1,Medium,51.9,Medium,60.1,Medium,68.2,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1991,64.5,Medium,54.4,Medium,60.4,Medium,51.7,Medium,60.7,Medium,68.6,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1992,64.7,Medium,53.5,Medium,60.5,Medium,52.0,Medium,61.0,Medium,68.2,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1993,65.0,Medium,52.6,Medium,60.0,Medium,51.5,Medium,61.1,Medium,67.4,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1994,64.9,Medium,52.9,Medium,60.8,Medium,51.1,Medium,61.2,Medium,67.4,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1995,65.1,Medium,52.8,Medium,60.5,Medium,52.3,Medium,60.6,Medium,67.0,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1996,65.9,Medium,53.3,Medium,60.6,Medium,52.5,Medium,60.1,Medium,67.3,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1997,66.1,Medium,53.2,Medium,61.2,Medium,53.4,Medium,60.1,Medium,67.5,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1998,66.9,Medium,53.5,Medium,61.5,Medium,54.4,Medium,59.8,Medium,67.9,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,1999,66.8,Medium,53.5,Medium,62.2,Medium,54.1,Medium,59.5,Medium,68.4,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2000,68.0,Medium,53.8,Medium,62.3,Medium,54.4,Medium,59.2,Medium,68.3,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2001,68.3,Medium,53.9,Medium,63.0,Medium,54.6,Medium,57.7,Medium,67.9,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2002,69.1,Medium,53.1,Medium,63.5,Medium,55.8,Medium,57.4,Medium,68.3,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2003,69.0,Medium,52.9,Medium,64.2,Medium,56.4,Medium,56.2,Medium,68.8,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2004,68.3,Medium,52.2,Medium,65.4,Medium,55.6,Medium,54.7,Medium,69.7,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2005,67.8,Medium,52.5,Medium,66.1,Medium,57.2,Medium,55.0,Medium,69.0,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2006,67.6,Medium,53.7,Medium,65.9,Medium,57.3,Medium,56.2,Medium,68.7,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2007,67.9,Medium,54.3,Medium,65.3,Medium,58.0,Medium,56.0,Medium,69.1,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2008,67.9,Medium,54.7,Medium,66.3,Medium,57.7,Medium,56.7,Medium,68.4,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2009,67.0,Medium,55.4,Medium,66.6,Medium,57.5,Medium,56.1,Medium,69.4,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2010,66.1,Medium,54.9,Medium,67.0,Medium,57.2,Medium,55.5,Medium,70.1,High,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2011,64.8,Medium,54.4,Medium,67.6,Medium,55.8,Medium,55.3,Medium,70.3,High,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2012,65.1,Medium,54.6,Medium,67.8,Medium,55.6,Medium,55.1,Medium,71.0,High,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2013,65.1,Medium,55.1,Medium,68.3,Medium,54.7,Medium,55.7,Medium,70.4,High,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2014,65.5,Medium,55.6,Medium,67.8,Medium,54.7,Medium,57.4,Medium,69.7,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2015,65.8,Medium,56.6,Medium,67.5,Medium,55.1,Medium,58.0,Medium,69.0,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2016,66.7,Medium,57.2,Medium,67.3,Medium,56.2,Medium,59.4,Medium,69.2,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2017,67.7,Medium,58.0,Medium,67.3,Medium,56.3,Medium,59.6,Medium,68.1,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2018,68.8,Medium,57.8,Medium,67.3,Medium,56.5,Medium,60.8,Medium,68.4,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2019,70.2,High,57.8,Medium,67.0,Medium,56.6,Medium,62.0,Medium,68.8,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2020,71.5,High,58.1,Medium,66.6,Medium,56.8,Medium,62.7,Medium,68.7,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2021,72.2,High,58.5,Medium,66.5,Medium,56.9,Medium,62.6,Medium,68.9,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2022,72.9,High,58.3,Medium,67.1,Medium,57.3,Medium,62.7,Medium,69.4,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2023,73.7,High,58.0,Medium,68.0,Medium,57.7,Medium,63.5,Medium,69.3,Medium,Synthetic safe prototype data; not factual.
Philippines,PHL,Asia,South-Eastern Asia,2024,74.4,High,58.2,Medium,67.8,Medium,57.5,Medium,63.7,Medium,69.5,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1990,61.1,Medium,75.6,High,55.5,Medium,65.0,Medium,43.2,Medium,54.9,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1991,60.6,Medium,75.6,High,56.2,Medium,65.5,Medium,41.8,Medium,54.8,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1992,60.3,Medium,75.8,High,57.0,Medium,65.6,Medium,41.4,Medium,54.5,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1993,61.1,Medium,77.6,High,57.8,Medium,65.7,Medium,41.7,Medium,54.4,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1994,61.6,Medium,77.1,High,58.4,Medium,65.9,Medium,41.7,Medium,53.7,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1995,62.0,Medium,76.6,High,58.9,Medium,66.1,Medium,41.6,Medium,52.8,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1996,62.5,Medium,77.1,High,60.5,Medium,66.2,Medium,42.1,Medium,52.1,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1997,62.8,Medium,77.0,High,61.2,Medium,66.0,Medium,41.6,Medium,52.6,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1998,63.4,Medium,77.4,High,61.0,Medium,65.4,Medium,41.4,Medium,53.4,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,1999,63.6,Medium,77.0,High,61.1,Medium,65.4,Medium,42.1,Medium,53.6,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2000,64.0,Medium,76.3,High,60.9,Medium,65.6,Medium,42.1,Medium,54.4,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2001,64.6,Medium,74.7,High,61.4,Medium,66.1,Medium,43.1,Medium,55.3,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2002,65.6,Medium,74.5,High,61.6,Medium,66.2,Medium,44.1,Medium,55.4,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2003,64.8,Medium,74.4,High,61.6,Medium,66.6,Medium,44.4,Medium,55.3,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2004,65.2,Medium,73.5,High,61.3,Medium,66.7,Medium,45.6,Medium,55.4,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2005,65.4,Medium,73.0,High,61.4,Medium,66.3,Medium,46.6,Medium,54.4,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2006,64.2,Medium,73.3,High,60.9,Medium,67.6,Medium,46.9,Medium,55.7,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2007,63.3,Medium,73.2,High,60.0,Medium,67.8,Medium,45.7,Medium,56.1,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2008,62.7,Medium,73.3,High,60.7,Medium,67.7,Medium,45.8,Medium,55.5,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2009,62.6,Medium,73.8,High,60.7,Medium,67.6,Medium,46.7,Medium,56.4,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2010,62.4,Medium,74.0,High,60.9,Medium,67.6,Medium,47.4,Medium,56.8,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2011,62.6,Medium,74.8,High,61.6,Medium,68.3,Medium,47.8,Medium,56.1,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2012,62.7,Medium,76.5,High,61.2,Medium,69.2,Medium,48.4,Medium,56.1,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2013,62.2,Medium,76.5,High,61.0,Medium,69.8,Medium,47.4,Medium,55.5,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2014,61.5,Medium,77.6,High,61.1,Medium,69.1,Medium,47.0,Medium,55.8,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2015,61.7,Medium,77.8,High,62.0,Medium,69.3,Medium,46.5,Medium,56.7,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2016,61.2,Medium,78.9,High,62.5,Medium,69.5,Medium,45.8,Medium,56.6,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2017,60.9,Medium,78.1,High,63.9,Medium,69.2,Medium,45.9,Medium,57.2,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2018,61.3,Medium,78.9,High,65.5,Medium,69.2,Medium,44.5,Medium,57.7,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2019,62.3,Medium,79.3,High,65.8,Medium,68.5,Medium,43.8,Medium,57.4,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2020,63.7,Medium,80.0,High,66.0,Medium,68.8,Medium,44.4,Medium,57.7,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2021,64.7,Medium,80.7,High,65.9,Medium,68.8,Medium,45.5,Medium,56.4,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2022,66.2,Medium,81.0,High,67.1,Medium,69.5,Medium,46.0,Medium,55.1,Medium,Synthetic safe prototype data; not factual.
Singapore,SGP,Asia,South-Eastern Asia,2023,67.8,Medium,80.9,High,67.6,Medium,69.8,Medium,46.2,Medium,54.9,Medium,Synthetic safe prototype data; not factual.
