country,iso3,region,subregion,year,stress_index,stress_band,state_regime,event_signal,event_type_primary,event_phase,coverage_count,coverage_ratio,confidence_band,synthetic_flag
Bahrain,BHR,Asia,Western Asia,1996,43.1,Medium,Watch,0.113,Information disruption,build,11,0.344,Low,Yes
Bahrain,BHR,Asia,Western Asia,1997,44.0,Medium,Watch,0.167,Information disruption,active,13,0.406,Low,Yes
Bahrain,BHR,Asia,Western Asia,1998,45.9,Medium,Watch,0.22,Information disruption,active,8,0.25,Low,Yes
Bahrain,BHR,Asia,Western Asia,1999,46.2,Medium,Watch,0.26,Information disruption,active,13,0.406,Low,Yes
Bahrain,BHR,Asia,Western Asia,2000,47.4,Medium,Watch,0.275,Information disruption,active,11,0.344,Low,Yes
Bahrain,BHR,Asia,Western Asia,2001,47.2,Medium,Watch,0.26,Information disruption,active,13,0.406,Low,Yes
Bahrain,BHR,Asia,Western Asia,2002,46.6,Medium,Watch,0.204,Information disruption,active,12,0.375,Low,Yes
Bahrain,BHR,Asia,Western Asia,2003,45.8,Medium,Watch,0.137,Information disruption,build,11,0.344,Low,Yes
Bahrain,BHR,Asia,Western Asia,2004,43.7,Medium,Watch,0.069,Information disruption,build,14,0.438,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2005,42.1,Medium,Watch,0.0,Recovery window,recovery,13,0.406,Low,Yes
Bahrain,BHR,Asia,Western Asia,2006,41.5,Medium,Watch,0.0,Recovery window,recovery,12,0.375,Low,Yes
Bahrain,BHR,Asia,Western Asia,2007,40.8,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2008,40.9,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Bahrain,BHR,Asia,Western Asia,2009,40.6,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2010,40.2,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2011,39.7,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2012,39.3,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2013,41.1,Medium,Watch,0.116,Information disruption,build,15,0.469,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2014,43.0,Medium,Watch,0.217,Information disruption,active,14,0.438,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2015,44.8,Medium,Watch,0.316,Information disruption,active,13,0.406,Low,Yes
Bahrain,BHR,Asia,Western Asia,2016,45.7,Medium,Watch,0.358,Information disruption,active,15,0.469,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2017,45.4,Medium,Watch,0.316,Information disruption,active,16,0.5,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2018,44.2,Medium,Watch,0.217,Information disruption,active,16,0.5,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2019,43.1,Medium,Watch,0.116,Information disruption,build,14,0.438,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2020,40.8,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2021,40.1,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2022,39.5,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Bahrain,BHR,Asia,Western Asia,2023,38.9,Medium,Watch,0.0,Baseline,latent,23,0.719,High,Yes
Bahrain,BHR,Asia,Western Asia,2024,39.4,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Georgia,GEO,Asia,Western Asia,1990,43.0,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Georgia,GEO,Asia,Western Asia,1991,43.5,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Georgia,GEO,Asia,Western Asia,1992,43.1,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Georgia,GEO,Asia,Western Asia,1993,43.1,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Georgia,GEO,Asia,Western Asia,1994,42.7,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Georgia,GEO,Asia,Western Asia,1995,42.8,Medium,Watch,0.0,Baseline,latent,7,0.219,Low,Yes
Georgia,GEO,Asia,Western Asia,1996,41.9,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Georgia,GEO,Asia,Western Asia,1997,41.4,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Georgia,GEO,Asia,Western Asia,1998,42.0,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Georgia,GEO,Asia,Western Asia,1999,41.6,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Georgia,GEO,Asia,Western Asia,2000,41.7,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Georgia,GEO,Asia,Western Asia,2001,41.3,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Georgia,GEO,Asia,Western Asia,2002,41.4,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Georgia,GEO,Asia,Western Asia,2003,40.8,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Georgia,GEO,Asia,Western Asia,2004,40.9,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Georgia,GEO,Asia,Western Asia,2005,41.1,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Georgia,GEO,Asia,Western Asia,2006,40.9,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Georgia,GEO,Asia,Western Asia,2007,41.6,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Georgia,GEO,Asia,Western Asia,2008,41.6,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Georgia,GEO,Asia,Western Asia,2009,41.4,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Georgia,GEO,Asia,Western Asia,2010,41.8,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Georgia,GEO,Asia,Western Asia,2011,42.7,Medium,Watch,0.041,Baseline,latent,11,0.344,Low,Yes
Georgia,GEO,Asia,Western Asia,2012,44.5,Medium,Watch,0.183,Fiscal shock,active,14,0.438,Medium,Yes
Georgia,GEO,Asia,Western Asia,2013,46.5,Medium,Watch,0.301,Fiscal shock,active,18,0.562,Medium,Yes
Georgia,GEO,Asia,Western Asia,2014,45.8,Medium,Watch,0.183,Fiscal shock,active,14,0.438,Medium,Yes
Georgia,GEO,Asia,Western Asia,2015,43.3,Medium,Watch,0.041,Baseline,latent,17,0.531,Medium,Yes
Georgia,GEO,Asia,Western Asia,2016,42.3,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Georgia,GEO,Asia,Western Asia,2017,41.1,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Georgia,GEO,Asia,Western Asia,2018,40.8,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Georgia,GEO,Asia,Western Asia,2019,41.3,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Georgia,GEO,Asia,Western Asia,2020,40.4,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Georgia,GEO,Asia,Western Asia,2021,39.8,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Georgia,GEO,Asia,Western Asia,2022,39.3,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Georgia,GEO,Asia,Western Asia,2023,39.3,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Georgia,GEO,Asia,Western Asia,2024,38.3,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Iraq,IRQ,Asia,Western Asia,1990,39.4,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Iraq,IRQ,Asia,Western Asia,1991,38.8,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Iraq,IRQ,Asia,Western Asia,1992,39.1,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Iraq,IRQ,Asia,Western Asia,1993,38.7,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Iraq,IRQ,Asia,Western Asia,1994,38.6,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Iraq,IRQ,Asia,Western Asia,1995,38.7,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Iraq,IRQ,Asia,Western Asia,1996,38.6,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Iraq,IRQ,Asia,Western Asia,1997,38.8,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Iraq,IRQ,Asia,Western Asia,1998,39.1,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Iraq,IRQ,Asia,Western Asia,1999,39.3,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Iraq,IRQ,Asia,Western Asia,2000,39.1,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Iraq,IRQ,Asia,Western Asia,2001,39.4,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Iraq,IRQ,Asia,Western Asia,2002,40.0,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Iraq,IRQ,Asia,Western Asia,2003,39.7,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Iraq,IRQ,Asia,Western Asia,2004,39.5,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2005,39.6,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2006,40.2,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Iraq,IRQ,Asia,Western Asia,2007,39.4,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2008,40.0,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Iraq,IRQ,Asia,Western Asia,2009,39.7,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2010,40.9,Medium,Watch,0.099,Information disruption,build,18,0.562,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2011,42.0,Medium,Watch,0.145,Information disruption,build,13,0.406,Low,Yes
Iraq,IRQ,Asia,Western Asia,2012,42.4,Medium,Watch,0.192,Information disruption,active,16,0.5,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2013,42.8,Medium,Watch,0.227,Information disruption,active,15,0.469,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2014,43.1,Medium,Watch,0.24,Information disruption,active,17,0.531,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2015,43.5,Medium,Watch,0.227,Information disruption,active,10,0.312,Low,Yes
Iraq,IRQ,Asia,Western Asia,2016,42.9,Medium,Watch,0.234,Information disruption,active,16,0.5,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2017,44.3,Medium,Watch,0.332,Institutional transition,active,17,0.531,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2018,46.1,Medium,Watch,0.407,Institutional transition,active,14,0.438,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2019,42.3,Medium,Watch,0.187,Institutional transition,active,18,0.562,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2020,39.5,Medium,Watch,0.042,Baseline,latent,17,0.531,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2021,37.8,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Iraq,IRQ,Asia,Western Asia,2022,36.7,Medium,Watch,0.0,Baseline,latent,22,0.688,High,Yes
Iraq,IRQ,Asia,Western Asia,2023,36.6,Medium,Watch,0.0,Baseline,latent,22,0.688,High,Yes
Iraq,IRQ,Asia,Western Asia,2024,36.3,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Israel,ISR,Asia,Western Asia,1990,41.7,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Israel,ISR,Asia,Western Asia,1991,42.0,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Israel,ISR,Asia,Western Asia,1992,41.6,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Israel,ISR,Asia,Western Asia,1993,42.0,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Israel,ISR,Asia,Western Asia,1994,41.6,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Israel,ISR,Asia,Western Asia,1995,41.4,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Israel,ISR,Asia,Western Asia,1996,41.2,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Israel,ISR,Asia,Western Asia,1997,40.9,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Israel,ISR,Asia,Western Asia,1998,40.1,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Israel,ISR,Asia,Western Asia,1999,39.5,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Israel,ISR,Asia,Western Asia,2000,39.3,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Israel,ISR,Asia,Western Asia,2001,39.0,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Israel,ISR,Asia,Western Asia,2002,38.9,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Israel,ISR,Asia,Western Asia,2003,39.1,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Israel,ISR,Asia,Western Asia,2004,38.6,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Israel,ISR,Asia,Western Asia,2005,38.3,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Israel,ISR,Asia,Western Asia,2006,38.9,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Israel,ISR,Asia,Western Asia,2007,38.2,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Israel,ISR,Asia,Western Asia,2008,38.7,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Israel,ISR,Asia,Western Asia,2009,38.6,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Israel,ISR,Asia,Western Asia,2010,38.7,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Israel,ISR,Asia,Western Asia,2011,38.6,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Israel,ISR,Asia,Western Asia,2012,39.0,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Israel,ISR,Asia,Western Asia,2013,39.3,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Israel,ISR,Asia,Western Asia,2014,38.8,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Israel,ISR,Asia,Western Asia,2015,38.8,Medium,Watch,0.0,Recovery window,recovery,21,0.656,Medium,Yes
Israel,ISR,Asia,Western Asia,2016,38.9,Medium,Watch,0.0,Recovery window,recovery,20,0.625,Medium,Yes
Israel,ISR,Asia,Western Asia,2017,38.1,Medium,Watch,0.0,Recovery window,recovery,23,0.719,High,Yes
Israel,ISR,Asia,Western Asia,2018,38.9,Medium,Watch,0.0,Recovery window,recovery,16,0.5,Medium,Yes
Israel,ISR,Asia,Western Asia,2019,38.8,Medium,Watch,0.033,Baseline,latent,20,0.625,Medium,Yes
Israel,ISR,Asia,Western Asia,2020,40.1,Medium,Watch,0.119,Information disruption,build,19,0.594,Medium,Yes
Israel,ISR,Asia,Western Asia,2021,39.0,Medium,Watch,0.033,Baseline,latent,20,0.625,Medium,Yes
Israel,ISR,Asia,Western Asia,2022,38.2,Medium,Watch,0.0,Recovery window,recovery,20,0.625,Medium,Yes
Israel,ISR,Asia,Western Asia,2023,37.8,Medium,Watch,0.0,Recovery window,recovery,21,0.656,Medium,Yes
Israel,ISR,Asia,Western Asia,2024,37.7,Medium,Watch,0.0,Recovery window,recovery,21,0.656,Medium,Yes
Jordan,JOR,Asia,Western Asia,1990,41.1,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Jordan,JOR,Asia,Western Asia,1991,41.2,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Jordan,JOR,Asia,Western Asia,1992,40.8,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Jordan,JOR,Asia,Western Asia,1993,40.3,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Jordan,JOR,Asia,Western Asia,1994,40.8,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Jordan,JOR,Asia,Western Asia,1995,39.6,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Jordan,JOR,Asia,Western Asia,1996,40.1,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Jordan,JOR,Asia,Western Asia,1997,40.2,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Jordan,JOR,Asia,Western Asia,1998,40.1,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Jordan,JOR,Asia,Western Asia,1999,39.6,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Jordan,JOR,Asia,Western Asia,2000,39.1,Medium,Watch,0.0,Recovery window,recovery,14,0.438,Medium,Yes
Jordan,JOR,Asia,Western Asia,2001,39.4,Medium,Watch,0.0,Recovery window,recovery,10,0.312,Low,Yes
Jordan,JOR,Asia,Western Asia,2002,38.5,Medium,Watch,0.0,Recovery window,recovery,15,0.469,Medium,Yes
Jordan,JOR,Asia,Western Asia,2003,38.8,Medium,Watch,0.0,Recovery window,recovery,12,0.375,Low,Yes
Jordan,JOR,Asia,Western Asia,2004,38.1,Medium,Watch,0.0,Recovery window,recovery,16,0.5,Medium,Yes
Jordan,JOR,Asia,Western Asia,2005,38.6,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Jordan,JOR,Asia,Western Asia,2006,39.2,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Jordan,JOR,Asia,Western Asia,2007,39.6,Medium,Watch,0.049,Baseline,latent,12,0.375,Low,Yes
Jordan,JOR,Asia,Western Asia,2008,40.9,Medium,Watch,0.107,External spillover,build,10,0.312,Low,Yes
Jordan,JOR,Asia,Western Asia,2009,42.1,Medium,Watch,0.159,External spillover,active,10,0.312,Low,Yes
Jordan,JOR,Asia,Western Asia,2010,42.3,Medium,Watch,0.18,External spillover,active,15,0.469,Medium,Yes
Jordan,JOR,Asia,Western Asia,2011,43.0,Medium,Watch,0.189,External spillover,active,13,0.406,Low,Yes
Jordan,JOR,Asia,Western Asia,2012,42.1,Medium,Watch,0.108,External spillover,build,12,0.375,Low,Yes
Jordan,JOR,Asia,Western Asia,2013,40.9,Medium,Watch,0.058,External spillover,build,16,0.5,Medium,Yes
Jordan,JOR,Asia,Western Asia,2014,39.9,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Jordan,JOR,Asia,Western Asia,2015,39.5,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Jordan,JOR,Asia,Western Asia,2016,39.5,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Jordan,JOR,Asia,Western Asia,2017,39.0,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Jordan,JOR,Asia,Western Asia,2018,38.7,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Jordan,JOR,Asia,Western Asia,2019,37.7,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Jordan,JOR,Asia,Western Asia,2020,37.6,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Jordan,JOR,Asia,Western Asia,2021,37.2,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Jordan,JOR,Asia,Western Asia,2022,37.3,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Jordan,JOR,Asia,Western Asia,2023,37.3,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Jordan,JOR,Asia,Western Asia,2024,36.6,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Kuwait,KWT,Asia,Western Asia,1990,41.2,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Kuwait,KWT,Asia,Western Asia,1991,41.2,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Kuwait,KWT,Asia,Western Asia,1992,40.7,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Kuwait,KWT,Asia,Western Asia,1993,40.9,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Kuwait,KWT,Asia,Western Asia,1994,40.5,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Kuwait,KWT,Asia,Western Asia,1995,40.9,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Kuwait,KWT,Asia,Western Asia,1996,40.5,Medium,Watch,0.0,Recovery window,recovery,18,0.562,Medium,Yes
Kuwait,KWT,Asia,Western Asia,1997,41.4,Medium,Watch,0.0,Recovery window,recovery,10,0.312,Low,Yes
Kuwait,KWT,Asia,Western Asia,1998,41.3,Medium,Watch,0.0,Recovery window,recovery,11,0.344,Low,Yes
Kuwait,KWT,Asia,Western Asia,1999,41.2,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2000,42.3,Medium,Watch,0.053,Information disruption,build,12,0.375,Low,Yes
Kuwait,KWT,Asia,Western Asia,2001,43.5,Medium,Watch,0.128,Information disruption,build,14,0.438,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2002,44.6,Medium,Watch,0.187,Information disruption,active,15,0.469,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2003,45.5,Medium,Watch,0.212,Information disruption,active,15,0.469,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2004,46.1,Medium,Watch,0.187,Information disruption,active,10,0.312,Low,Yes
Kuwait,KWT,Asia,Western Asia,2005,44.6,Medium,Watch,0.128,Information disruption,build,13,0.406,Low,Yes
Kuwait,KWT,Asia,Western Asia,2006,43.5,Medium,Watch,0.069,Information disruption,build,12,0.375,Low,Yes
Kuwait,KWT,Asia,Western Asia,2007,41.9,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2008,41.0,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2009,40.8,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2010,40.5,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2011,40.3,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2012,39.2,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2013,38.8,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2014,38.5,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2015,38.0,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2016,38.4,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2017,37.6,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2018,37.6,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2019,37.1,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2020,37.0,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2021,36.7,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2022,36.2,Medium,Watch,0.0,Baseline,latent,23,0.719,High,Yes
Kuwait,KWT,Asia,Western Asia,2023,37.0,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Kuwait,KWT,Asia,Western Asia,2024,37.2,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Lebanon,LBN,Asia,Western Asia,1990,39.4,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Lebanon,LBN,Asia,Western Asia,1991,39.2,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Lebanon,LBN,Asia,Western Asia,1992,39.5,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Lebanon,LBN,Asia,Western Asia,1993,39.8,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Lebanon,LBN,Asia,Western Asia,1994,39.7,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Lebanon,LBN,Asia,Western Asia,1995,39.4,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Lebanon,LBN,Asia,Western Asia,1996,40.4,Medium,Watch,0.0,Baseline,latent,7,0.219,Low,Yes
Lebanon,LBN,Asia,Western Asia,1997,39.9,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Lebanon,LBN,Asia,Western Asia,1998,39.8,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Lebanon,LBN,Asia,Western Asia,1999,40.2,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Lebanon,LBN,Asia,Western Asia,2000,39.9,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2001,39.8,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2002,38.9,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2003,38.9,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2004,39.4,Medium,Watch,0.026,Baseline,latent,12,0.375,Low,Yes
Lebanon,LBN,Asia,Western Asia,2005,39.3,Medium,Watch,0.049,Baseline,latent,14,0.438,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2006,38.9,Medium,Watch,0.071,Fiscal shock,build,18,0.562,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2007,39.4,Medium,Watch,0.08,Fiscal shock,build,12,0.375,Low,Yes
Lebanon,LBN,Asia,Western Asia,2008,38.0,Medium,Watch,0.071,Fiscal shock,build,18,0.562,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2009,37.7,Medium,Watch,0.049,Baseline,latent,16,0.5,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2010,37.1,Medium,Watch,0.026,Baseline,latent,18,0.562,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2011,36.1,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2012,36.3,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2013,36.1,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2014,37.3,Medium,Watch,0.065,Fiscal shock,build,16,0.5,Medium,Yes
Lebanon,LBN,Asia,Western Asia,2015,37.6,Medium,Watch,0.121,Fiscal shock,build,22,0.688,High,Yes
Lebanon,LBN,Asia,Western Asia,2016,38.4,Medium,Watch,0.1,Fiscal shock,build,15,0.469,Medium,Yes
